444,amplification,[??mplifi'kei??n],n.扩大
445,amplifier,['?mplifai?;'?mpl??fai?],n.放大器、扩大器
446,amplify,['?mplifai;'?mpl??fai],v.放大;详述
447,amplitude,['?mplitju:d;'?mpl??tju:d],n.广大、广阔
448,amputate,['?mpjuteit;'?mpj??teit],v.截肢
449,amulet,['?mjulit;'?mj?lit],n.护身符
450,amuse,[?'mju:z],v.使愉快、逗某人笑
451,amusement,[?'mju:zm?nt],n.娱乐、消遣、娱乐活动
452,anachronism,[?'n?kr??niz?m],n.年代错误;(所记叙的人或事与年代、历史顺序不符);落伍之人或物
453,anachronistic,[??n?kr?'nistik],a.时代错误的;落后于时代的
454,anaerobe,[?'nei?r?ub;'?n??r?ub],n.厌氧微生物
455,anaerobic,[?n?ei?'r?ubik],a.厌氧的;n.厌氧微生物
456,anagram,['?n?gr?m;'?n??gr?m],n.变形词
457,analgesia,[??n?l'd?i:zj?;??n?l'd?i:zi?],n.无痛觉、痛觉丧失
458,analgesic,[??n?l'd?i:sik;??n?l'd?i:zik],n.镇痛剂;a.止痛的
459,analogous,[?'n?l?g?s],a.类似的
460,analogue,['?n?l?g],n.类似物
461,analogy,[?'n?l?d?i],n.相似;类比
462,analyse,['?n?laiz;'?n?l?aiz],vt.(analyze)分析、分解
463,analysis,[?'n?l?sis],n.分析、分解(把知识或物质整体分为组成部分进行个体研究)
464,analytic,[??n?'litik;??n?l'itik],a.(analytical)分析的;分解的
465,analyze,['?n?laiz;'?n?l?aiz],v.分析、分解
466,anarchist,['?n?kist;'?n??kist],n.无政府主义者
467,anarchy,['?n?ki],n.无政府;政治上的混乱
468,anathema,[?'n?θim?;?'n?θ?m?],n.被诅咒的人;宗教意义的诅咒
469,anatomical,[??n?'t?mik?l],a.解剖学的
470,anatomy,[?'n?t?mi],n.解剖、分析;解剖学
471,ancestor,['?nsist?;'?nsest?],n.祖先、祖宗;原型、先驱
472,ancestral,[?n'sestr?l],a.祖先的、祖传的
473,ancestry,['?nsistri;'?nsestri],n.家系、血统
474,anchor,['??k?],v.稳固;固定;n.锚
475,anchoress,['??k?ris],n.女隐士
476,anchorite,['??k?rait],n.隐士(为宗教原因而隐居的人)
477,ancient,['ein??nt],a.古代的、古老的;n.古时的人
478,ancillary,[?n'sil?ri;'?ns??leri],a.辅助的;n.助手
479,anecdotal,[??nek'd?utl;??nik'd?ut?l],a.轶事的、爱谈奇闻轶事的
480,anecdote,['?nikd?ut;'?nik?d?ut],n.短故事;轶事
481,anemia,[?'ni:mi?],n.贫血、贫血症
482,anemic,[?'ni:mik],a.贫血的、患贫血症的
483,anesthesia,[??nis'θi:zi?;??n?s'θi:??],n.感觉缺失;麻醉
484,anesthetic,[??n?s'θetik],a.麻木的;n.麻醉剂
485,anesthetics,[?nis'θitiks],n.麻醉剂
486,angle,['??gl],n.角、角度;v.钓鱼;(采用各种方法)取得
487,angle bisector,[bai'sekt?],n.角平分线
488,angry,['??gri],a.生气的、愤怒的;(天气)风雨交加的
489,anguish,['??gwi?],n.极大的痛苦
490,angular,['??gjul?;'??gj?l?],a.有角的;(指人)瘦削的
491,anhydrous,[?n'haidr?s],a.无水的(尤指无结晶水的)
492,animadvert,[??nim?d'v?:t],v.苛责、非难
493,animate,"['?nimit;'?n??meit,'?n?mit]",a.活的、有生命的;v.赋予生命(使充满生命力)
494,animated,['?ni?meitid;'?n??meitid],a.活生生的;活泼的、生动的
495,animation,[??ni'mei??n;??n?'mei??n],n.生气、活泼、兴奋;动画片
496,animosity,[??ni'm?siti;??n?'m?s?ti],n.憎恶、仇恨
497,animus,['?nim?s],n.敌意、憎恨
498,ankle,['??kl;'??k?l],n.足踝、踝关节
499,annals,['?n?lz],n.编年史
500,annex,"[?'neks,'?neks]",n.附件;vt.兼并、吞并
501,annexation,[??nek'sei??n],n.吞并、合并
502,annihilate,[?'nai??leit],v.(彻底)消灭
503,anniversary,[??ni'v?:s?ri;??n?'v?:s?ri],n.周年、周年纪念日
504,annotate,['?n?uteit;'?n?u?teit],v.注解
505,announce,[?'nauns],v.宣布、发表;通报...的到来
506,announcement,[?'naunsm?nt],n.宣告、发表
507,announcer,[?'nauns?],n.广播员;报幕员
508,annoy,[?'n?i],v.惹恼;打扰、骚扰
509,annoyance,[?'n?i?ns],n.烦恼、烦扰
510,annoying,[?'n?ii?],a.恼人的、讨厌的;使人愤怒的
511,annual,['?nju?l],a.每年的、一年生的;n.年刊;一年生植物
512,annually,['?nju?li],ad.一年一次、每年
513,annuity,[?'nju:iti;?'nju:?ti],n.年金、年金享受权;年金保险
514,annul,[?'n?l],v.宣告无效;取消
515,anodyne,['?n?dain],n.止痛药
516,anomaly,[?'n?m?li],n.异常、反常;异常事物
517,anonymity,[??n?'nimiti;??n?'nim?ti],n.无名、匿名
518,anonymous,[?'n?nim?s;?'n?n?m?s],a.匿名的
519,anopheles,[?'n?f??liz],n.(动)疟蚊属
520,anorexia,[??n?'reksi?],n.厌食症
521,anoxia,[?'n?ksi?],n.缺氧(症)
522,answerable,['ɑ:ns?r?bl;'ɑ:ns?r?b?l],a.有责任的、敢于承担后果的
523,antacid,[?nt'?sid],n.解酸药、抗酸剂
524,antagonism,[?n't?g?niz?m],n.对抗、敌对
525,antagonize,[?n't?g?naiz],v.使对抗;与...对抗
526,Antarctic,[?n'tɑ:ktik],a.南极的
527,antebellum,['?nti'bel?m],a.[拉]战前的;[美]南北战争以前的
528,antecedent,[??nt?'si:d?nt],n.前事;前辈;a.先行的
529,antedate,['?nti'deit;??nti'deit],v.(在信、文件上)写上较早日期、早于
530,antediluvian,[??ntidi'lu:vj?n],a.史前的;陈旧的
531,antenna,[?n'ten?],n.触角;天线
532,anterior,[?n'ti?ri?;?n'tiri?],a.较早的;以前的
533,anthem,['?nθ?m],n.圣歌;赞美歌;国歌
534,anthology,[?n'θ?l?d?i],n.诗集;文选(诗、文、曲、画等的选集)
535,anthropoid,['?nθr?p?id;'?nθr??p?id],a.像人类的;n.类人猿
536,anthropological,[??nθr?p?'l?d?ik?l],a.人类学的
537,anthropologist,[??nθr?'p?l?d?ist],n.人类学家
538,anthropology,[??nθr?'p?l?d?i],n.人类学
539,antiaristocratic,[??nti?rist?'kr?tik],a.反贵族统治的
540,antibiotic,[??ntibai'?tik],n.抗生素;a.抗菌的
541,antibiotics,[??ntibai'?tiks],n.抗生素
542,antic,['?ntik],a.古怪的
543,anticipate,[?n'tisipeit;?n'tis??peit],v.预期、期待
544,anticipation,[?n?tisi'pei??n],n.期望、预料
545,anticlimactic,[??ntiklai'm?ktik],a.高潮突降的;虎头蛇尾的
546,anticlimax,[??nti'klaim?ks],n.急转而下(与先前的上升相比呈出令人失望的下降);虎头蛇尾
547,antidote,['?ntid?ut;'?nti?d?ut],n.解毒药
548,antifebrile,[??nti:febr?l],a.退热的;n.退热药
549,antifreeze,[??nti'fri:z],n.抗冻剂
550,antigen,['?ntid??n;'?nt?d??n],n.抗原(注射于动物体内、能使之产生抗体的物质)
551,antihistamine,[??nti'hist?min],n.(治疗过敏的)抗组胺剂
552,antipathy,[?n'tip?θi],n.反感、厌恶
553,antipode,['?ntip?ud;'?ntip?ud],n.恰恰相反的事物(of、to);相对极、对极
554,antipsychotic,[?ntisaik?tik],a.抑制精神的、n.安定药
555,antiquate,['?ntikweit;'?nt??kweit],vt.使古旧、废弃
556,antiquated,['?ntikweitid;'?nt??kweitid],a.陈旧的、过时的
557,antique,[?n'ti:k],a.古时的、古老的;n.古物、古董
558,antiquity,[?n'tikwiti;?n'tikw?ti],n.古迹;古物;古代;古老
559,antiseptic,[??nti'septik;??nt?'septik],n.杀菌剂;a.防腐的
560,antithesis,[?n'tiθisis;?n'tiθ?sis],n.对立、相对
561,antithetic,[??nti'θetik],a.对立的
562,antithetical,"[,?nti'θetik?l]",a.对偶的、对立的
563,antitoxin,[??nti't?ksin],n.抗毒素
564,antitrust law,[??nti'tr?st],n.反托拉斯法
565,antiviral,[??nti:'vai?r?l;??nti'vair?l],a.抗病毒的
566,antivirus,[??nti:'vai?r?s;??nti'vair?s],n.抗病毒素
567,anvil,['?nvil],n.铁砧
568,anxiety,[??'zai?ti],n.挂念、焦虑;渴望
569,anxious,['??k??s],a.渴望的;担忧的
570,aorta,[ei'?:t?],n.主动脉
571,apart,[?'pɑ:t],ad.分离、离开、隔开;a.分离的、分隔的
572,apartheid,[?'pa:theit],n.(南非)种族隔离
573,apathetic,[??p?'θetik],a.冷淡的
574,ape,[eip],n.无尾猿、类人猿;模仿者;粗野的大汉
575,aperiodic,[?eipi?ri'?dik;?eipiri'?dik],a.非周期的
576,aperture,['?p?tju?;'?p?t??],n.孔隙、窄的缺口
577,apex,['eipeks],n.顶点、最高点
578,aphasia,[?'feizi?;?'fei?i?],n.失语症(因头部损伤)
579,aphid,['eifid],n.蚜虫
580,aphorism,['?f?riz?m;'?f??riz?m],n.格言
581,aplomb,[?'pl?m],n.沉着、镇静
582,apocalyptic,[??p?k?'liptik],a.预示世界末日的;启示的
583,apocrypha,[?'p?krif?;?'p?kr?f?],n.伪经、伪书
584,apocryphal,[?'p?krif?l;?'p?kr?f?l],a.假冒的、虚假的
585,apogee,['?p?d?i:],n.远地点(太阳等距离地球最远的点)
586,apolitical,[?eip?'litik?l],a.不关心政治的、无政治意义的
587,apologist,[?'p?l?d?ist],n.辩护士(尤指卫护基督教教义的辩护者)
588,apologize,[?'p?l?d?aiz;?'p?l??d?aiz],v.道歉;辩解
589,apology,[?'p?l?d?i],n.道歉、歉意
590,apophasis,[?'p?f?sis],n.表面否认要说或正说的话(实际承认)
591,apoplectic,[??p?'plektik],a.中风的;愤怒的
592,apostasy,[?'p?st?si],n.背教、脱党、变节
593,apostate,[?'p?stit;?'p?steit],n.背教者;变节者
594,apostrophe,[?'p?str?fi],n.撇号(')(表示省略或所有格)
595,apothecary,[?'p?θ??keri],n.药剂师
596,apothegm,['?p?θem;'?p??θem],n.格言、警句
597,apotheosis,[??p?θi'?usis],n.神化、典范
598,appall,[?'p?:l],v.使惊骇、使恐怖
599,appalling,[?'p?:li?],a.令人震惊的、骇人听闻的
600,apparatus,[??p?'reit?s],n.仪器、设备;仪器
601,apparel,[?'p?r?l],n.(精致的)衣服(尤指外套;盛装)
602,apparent,[?'p?r?nt],a.明显的;表面的;貌似的
603,apparition,[??p?'ri??n],n.幽灵;神奇的现象
604,appeal,[?'pi:l],v.恳求;吸引;上诉;n.吸引力
605,appealing,[?'pi:li?],a.动人的、媚人的
606,appearance,[?'pi?r?ns],n.外表、外貌;(公开)出现、来到
607,appease,[?'pi:z],v.使平静、安抚
608,appellation,[??p?'lei??n],n.名称、称呼
609,appendage,[?'pendid?],n.附加物
610,appendicitis,[??pendi'saitis;??pend?'saitis],n.阑尾炎
611,appendix,[?'pendiks],n.附录;阑尾
612,appetite,['?pitait;'?p??tait],n.欲望、食欲;爱好
613,appetizer,['?pitaiz?;'?p??taiz?],n.开胃品
614,appetizing,['?pitaizi?;'?p??taizi?],a.美味可口的、促进食欲的
615,applaud,[?'pl?:d],v.鼓掌表示欢迎或赞赏
616,applause,[?'pl?:z],n.鼓掌、喝彩;赞许
617,appliance,[?'plai?ns],n.应用、适用;用具、品具、装置;医疗器械
618,applicable,['?plik?bl;'?plik?b?l],a.生效的、适合的
619,applicant,['?plik?nt;'?pl?k?nt],n.申请人
620,application,[??pli'kei??n;??pl?'kei??n],n.申请、请求、申请书;应用、实施、实用性
621,apply,[?'plai],vi.(以书面形式)申请;请求 vt.应用;实施
622,appoint,[?'p?int],v.任命、指定;约会(时间、地点等)
623,appointment,[?'p?intm?nt],n.约会、约见;任命、选派
624,apportion,[?'p?:??n;?'p?ur??n],v.(按比例或计划)分配
625,apposite,['?p?zit],a.适当的、恰当的、相关的
626,appraisal,[?'preiz?l],n.评价、估价
627,appraise,[?'preiz],v.评价、鉴定
628,appraiser,[?'preiz?],n.评价人、鉴定人
629,appreciable,[?'pri:??bl;?'pri:?i?b?l],a.明显的;重要的;可感知的;可评估的
630,appreciate,[?'pri:?ieit;?'pri:?i?eit],v.欣赏;感激
631,appreciation,[??pri:?i'ei??n],n.欣赏、鉴赏正确评价;感谢、感激
632,appreciative,[?'pri:?i?tiv;?'pri:?i?eitiv],a.有欣赏力的;感激的
633,apprehend,[??pri'hend],v.逮捕;恐惧;领会理解
634,apprentice,[?'prentis],n.学徒
635,apprise,[?'praiz],v.通知、告诉
636,approach,[?'pr?ut?],v.接近、靠近;着手处理;n.方法
637,approaching,[?'pr?ut?i?],a.接近的、逼近的
638,approbation,[??pr?'bei??n],n.称赞;认可
639,appropriate,[?'pr?upri?t;?'pr?upri?eit],v.拨款;盗用、挪用;a.恰当的
640,appropriation,[??pr?upri'ei??n],n.拨款、挪用公款
641,approval,[?'pru:v?l],n.批准、通过;赞成、同意
642,approve,[?'pru:v],vt.批准;vi.赞成、同意
643,approximate,[?'pr?ksimit;?'pr?ks?mit],a.大约的、估计的;v.接近、近似
644,approximately,[?'pr?ksimitli;?'pr?ks?mitli],ad.近似地、大约
645,appurtenances,[?'p?:tn?nsiz],n.附属物(名词appurtenance的复数形式)
646,apron,['eipr?n],n.围裙
647,apropos,[??pr?'p?u],a./ad.适宜的(地);有关
648,apt,[?pt],a.易于...的、恰当的
649,aptitude,['?ptitju:d;'?pt??tju:d],n.适宜;才能、资质
650,aptly,['?ptli],ad.适当地、得体地
651,aquamarine,[??kw?m?'ri:n],n.绿玉;碧绿色
652,aquarium,[?'kw??ri?m;?'kweri?m],n.水族馆
653,aquatic,[?'kw?tik],a.水生的、水中的
654,aquifer,['?kw?f?],n.含水土层(含有水的泥、砂砾或多孔石的地下河床或地层)
655,aquiline,['?kwilain],a.鹰的、似鹰的
656,arabesque,[??r?'besk],n.蔓藤图饰
657,arable,['?r?bl;'?r?b?l],a.可耕的、适合种植的
658,arachnid,[?'r?knid],n.蜘蛛类节肢动物
659,arbiter,['ɑ:bit?],n.权威人士、泰斗
660,arbitrary,['ɑ:bitr?ri;'ɑ:b??treri],a.专横的、武断的(由偶然、一时的兴致或冲动而非由必然、推理或原则决定的)
661,arbitrate,['ɑ:bitreit;'ɑ:b??treit],v.仲裁、公断
662,arbitrator,['ɑ:bitreit?;'ɑ:b??treit?],n.公断人
663,arboreal,[ɑ:'b?:ri?l;ɑ:'b?uri?l],a.树木的
664,arboretum,[?ɑ:b?'ri:t?m],n.植物园
665,arc,[ɑ:k],n.弧形、拱形
666,Arcadia,[ɑ:'keidi?],n.阿卡狄亚、世外桃源
667,arcane,[ɑ:'kein],a.神秘的、秘密的
668,arch,[ɑ:t?],n.拱门、拱形;v.使...成弓形
669,archaeological,[?a:ki?'l?d?ik?l],a.考古学的
670,archaeologist,[?ɑ:ki'?l?d?ist],n.考古学家
671,archaeology,[?ɑ:ki'?l?d?i],n.考古学
672,archaic,[ɑ:'keiik],a.古代的;过时的(不再流行或使用的)
673,archenemy,['ɑ:t?'enimi;?ɑ:rt?'en?mi],n.天敌;主要敌人
674,archer,['ɑ:t??],n.弓箭手、射手
675,archetype,['ɑ:kitaip;'ɑ:ki?taip],n.原型;典型例子
676,archipelago,[?ɑ:ki'pel?g?u;?ɑ:k?'pel??g?u],n.群岛
677,architect,['ɑ:kitekt;'ɑ:k??tekt],n.建筑师
678,architectural,[?ɑ:ki'tekt??r?l;?ɑ:k?'tekt??r?l],a.建筑上的;建筑学的
679,architecture,['ɑ:kitekt??;'ɑ:k??tekt??],n.建筑;建筑学
680,archive,['ɑ:kaiv],n.档案;档案室(保存历史事件的记录的场所或搜集物)
681,archives,['ɑ:kaivz],n.档案;档案室(保存历史事件的记录的场所或搜集物)
682,archness,['ɑ:t?nis],n.调皮、淘气
683,arctic,['ɑ:ktik],a.北极的;极寒的
684,ardent,['ɑ:d?nt;'ɑ:dnt],a.热心的、热烈的
685,arduous,['ɑ:dju?s;'ɑ:d?u?s],a.费力的、艰难的(需要很大努力的)
686,area,['??ri?;'eri?],n.面积
687,arena,[?'ri:n?],n.(角斗的)竞技场
688,argentine,['ɑ:d??ntain],a.银的;Argentine:n./a.阿根廷人(的)
689,argentums,,n.银
690,argot,['ɑ:g?u],n.隐语、黑话
691,argue,['ɑ:gju:],vi.辩论、争论;vt.辩论、论证;说服、劝说
692,argument,['ɑ:gjum?nt],n.争论(吵)、辩论;理由;论证
693,argumentation,[?ɑ:gjumen'tei??n],n.推论、论证;争论、辩论、辩论文
694,aria,['ari?],n.独唱曲、咏叹调
695,arid,['?rid],a.干旱的;枯燥的
696,aristocracy,[??ris't?kr?si;??r?s't?kr?si],n.贵族;贵族政府、贵族统治
697,arithmetic,[?'riθm?tik],n.算术、算法
698,arithmetic mean,,n.算术平均数(总和除以个数)
699,arithmetic progression,[pr?'gre??n],n.等差级数
700,arm,[ɑ:m],n.直角三角形的股
701,armada,[a:'mɑ:d?],n.舰队
702,armament,['ɑ:m?m?nt],n.军队、武装力量;军械;武器、备战
703,armistice,['ɑ:mistis;'ɑ:m?stis],n.休战、停战
704,armor,['ɑ:m?],n.装甲;装甲车
705,armored,['ɑ:m?d],a.披甲的、装甲的
706,armory,['ɑ:m?ri],n.军械库;兵工厂
707,arms,[ɑ:mz],n.武器、兵种
708,aroma,[?'r?um?],n.芳香、香气
709,aromatic,[??r?u'm?tik;??r?'m?tik],a.芬芳的
710,arouse,[?'rauz],vt.唤醒、叫醒;唤起、激起
711,arraign,[?'rein],v.传讯、指责
712,arrange,[?'reind?],v.安排、筹划;整理、使有条理、排列、布置
713,arrangement,[?'reind?m?nt],n.排列、安排
714,arrant,['?r?nt],a.完全的、彻底的、极坏的、臭名昭著的
715,array,[?'rei],v.部署;n.陈列;大批
716,arrest,[?'rest],v.逮捕;拘留;阻止、抑制;引起注意
717,arresting,[?'resti?],a.显著的、引人注意的
718,arrhythmia,[?'riθmi?],n.心律不齐;心律失常
719,arrhythmic,[?'riemik],a.无节奏的;不规则的
720,arrogance,['?r?g?ns],n.骄傲自大、傲慢
721,arrogant,['?r?g?nt],a.傲慢的、自大的
722,arrogate,['?r?ugeit;'?r??geit],v.冒称、霸占
723,arrow,['?r?u],n.箭、矢、箭状物;箭头符号
724,arroyo,[?'r?i?u],n.旱谷、干涸的沟壑(被断断续续的河水断开的山谷);小溪
725,arsenal,['ɑ:s?nl],n.军械库
726,arson,['ɑ:sn;'ɑ:s?n],n.纵火、放火
727,artery,['ɑ:t?ri],n.动脉、命脉;干线、要道
728,arthritis,[ɑ:'θraitis],n.关节炎
729,article,['ɑ:tik?l],n.论文、文章;物品;条款
730,articular,[a:'tikjul?],a.关节的
731,articulate,[ɑ:'tikjuleit],v.清楚说话;接合
732,artifact,['ɑ:tif?kt;'ɑ:ti?f?kt],n.人工制品(人工生产或仿制的物品、尤指工具、武器)
733,artifacts,['ɑ:rtif?kts],n.人工制品;史前古器物
734,artifice,['ɑ:tifis;'ɑ:t?fis],n.巧办法;诡计
735,artificial,[?ɑ:ti'fi??l;?ɑ:t?'fi??l],a.人造的、假的
736,artillery,[ɑ:'til?ri],n.大炮、炮兵
737,artisan,[ɑ:ti'z?n;'ɑ:t?z?n],n.手工业工人、手艺人
738,artistic,[ɑ:'tistik],a.艺术(家)的、美术(家)的;善于艺术创作的
739,artistry,['ɑ:tistri],n.艺术技巧
740,artless,['ɑ:tlis],a.粗俗的;自然的
741,ascend,[?'send],vi.渐渐上升、升高;vt.攀登、登上
742,ascendancy,[?'send?nsi],n.统治权、支配力量
743,ascending,[?'sendi?],a.上升的、向上的
744,ascent,[?'sent],n.上升、攀登
745,ascertain,[??s?'tein],v.查明、确定(由事实查明、如通过检查或试验)
746,ascetic,[?'setik],a.禁欲的;n.苦行者
747,ascribe,[?'skraib],v.归功于、归咎于
748,aseptic,[?'septik],a.洁净的;无菌的;冷漠的;n.防腐剂
749,ashamed,[?'?eimd],a.惭愧的、羞耻的、害臊的
750,ashen,['???n],a.灰色的、苍白的
751,ashore,"[?'??:;?'??ur,?'??:]",ad.上岸;在岸上、向岸上
752,asinine,['?sinain;'?s?n?ain],a.愚笨的
753,askance,[?'sk?ns],ad.侧目而视、瞟
754,askew,[?s'kju:;?'skju:],a.歪斜的;v.歪斜、弯曲
755,aspect,['?spekt],n.(问题等的)方面;面貌、外表
756,aspen,['?sp?n],n.白杨
757,asperity,[?s'periti;?'sper?ti],n.严酷;粗鲁
758,aspersion,[?s'p?:??n;?'sp?:??n],n.诽谤、中伤
759,asphalt,['?sf?lt],n.沥青
760,asphyxia,[?s'fiksi?],n.窒息
761,asphyxiate,[?ks'fikieit],v.(使)无法呼吸、窒息而死
762,asphyxiation,[?s'fiksieif?n],n.窒息
763,aspirant,[?'spai?r?nt;?'spair?nt],n.有抱负者(有志向上追求的人、如晋升、名誉或高职位)
764,aspirate,['?sp?reit;'?sp??reit],v.吸出;抽出
765,aspiration,[??sp?'rei??n],n.抱负、热望
766,aspire,[?s'pai?;?'spai?],v.向往、有志于
767,aspiring,[?s'pai?ri?;?'spairi?],a.有抱负的、有理想的、积极向上的
768,assail,[?'seil],v.抨击;猛攻
769,assassinate,[?'s?sineit;?'s?sin?eit],v.暗杀、行刺
770,assassination,[??s?si'nei??n],n.刺杀、暗杀
771,assault,[?'s?:lt],v./n.攻击(武力或口头上的攻击);突然袭击;强奸
772,assay,[?'sei],v./n.试验、测定
773,assemblage,[?'semblid?],n.集合、组合
774,assemble,[?'sembl;?'semb?l],v.集合、聚集、收集;装配、安装
775,assembly,[?'sembli],n.集合;会议;装配;(美)洲议会的众议院
776,assembly line,,n.装配线、流水线
777,assent,[?'sent],v.同意、赞成
778,assert,[?'s?:t],v.断言、主张
779,assertion,[?'s?:??n],n.主张、断言、维护
780,assertive,[?'s?:tiv],a.过分自信的;有进取心的
781,assess,[?'ses],v.评价、评定;估算、估定
782,assessment,[?'sesm?nt],n.估计、评价
783,asset,['?set],n.资产、财产;有价值的人或物、可取之处
784,assiduity,[??si'dju:iti;??s?'dju:?ti],n.刻苦、勤奋
785,assiduous,[?'sidju?s;?'sid?u?s],a.勤勉的;专心的
786,assign,[?'sain],vt.派给、分配;选定、指定(时间、地点等)
787,assignment,[?'sainm?nt],n.分配、指派;(指定的)作业、(分派的)任务
788,assimilate,[?'simileit;?'sim?l?eit],v.同化;吸收(消化后把营养消耗并吸收在体内)
789,assist,[?'sist],vt.援助、帮助
790,assistance,[?'sist?ns],n.协助、援助
791,assistant,[?'sist?nt],n.助手、助教;a.辅助的、助理的
792,assistantship,[?'sist?nt??ip],n.研究生助教奖学金
793,associate,"[?'s?u?ieit;?'s?u?i?eit,?'s?u?iit]",a.联合的;n.合伙人;v.将人或事物联系起来
794,association,[??s?usi'ei??n],n.关联、联合;协会
795,assoil,[?'s?il],v.赦免、释放、补偿、赎
796,assort,[?'s?:t],v.把...分类;为...配备各种物品
797,assorted,[?'s?:tid],a.混杂的
798,assortment,[?'s?:tm?nt],n.各类物品的聚集、混合物
799,assuage,[?'sweid?],v.缓和、减轻
800,assume,[?'sju:m],v.假定;承担、担任
801,assumption,[?'s?mp??n],n.设想;夺取;承担;担任
802,assurance,[?'?u?r?ns;?'?ur?ns],n.保证、担保;确信、断言;信心、信念
803,assure,[?'?u?],v.向某人保证;使确信
804,assured,[?'?u?d],a.自信的、有把握的
805,assuredly,[?'?u:ridli;?'?uridli],ad.确实地、确信地
806,asterisk,['?st?risk;'?st??risk],n.星号
